filename,Mouse_ID,filename_md,Session_type,match_status,Gene,Gene_ID,Sex$,Genotype$,FED3,BEAM,DOB,FED_StartDate,Weight1_Friday,Weight2_Monday,Weight3_Friday,Weight4_Monday,Weight5_Friday,Weight6_SI,Stim_Partner,Stim_Weight,Bandit100_EX,Bandit80_EX,FR1_EX,PR1_EX,BEAM_EX,NF1_003_140_10,2025-05-17 00:00:00,Win-stay_Bandit80,Lose-shift_Bandit80,PeakAccuracy_Bandit80,Total_pellets_Bandit80,Total_pokes_Bandit80,PokesPerPellet_Bandit80,RetrievalTime_Bandit80,PokeTime_Bandit80,daily pellets_Bandit80,Win-stay_Day_Bandit80,Win-stay_Night_Bandit80,Lose-shift_Day_Bandit80,Lose-shift_Night_Bandit80,PeakAccuracy_Day_Bandit80,PeakAccuracy_Night_Bandit80
NF1_003_141_22_Bandit80_20250811.csv,NF1_003_141_22,NF1_003_141_22_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,F,Het,23,15.0,2025-05-16,2025-08-04,19.71,18.98,20.19,19.72,20.05,19.69,29935-4,18.04,Device 023: Estimated 62.5 pellets/day < 75. | Device 023: 'Pellet_Count' stayed at 3 for >8 hrs starting 2025-08-04 13:39:19,,,,,,,0.9029535864978903,0.6470588235294118,0.7846153846153847,281.0,482.0,1.7153024911032029,0.55,0.2,147.34989409287053,0.8493150684931506,0.9263803680981595,0.5,0.6923076923076923,0.76,0.8222222222222222
NF1_003_140_8_Bandit80_20250811.csv,NF1_003_140_8,NF1_003_140_8_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,F,Wt,26,16.0,2025-05-17,2025-08-04,18.93,18.56,20.52,18.93,18.84,19.0,29935-1,19.38,,,,,,,,0.8370044052863436,0.42574257425742573,0.6529411764705884,346.0,651.0,1.8815028901734103,0.91,0.09,181.9467690790795,0.8518518518518519,0.8287671232876712,0.5,0.4074074074074074,0.74,0.6166666666666668
NF1_003_140_11_Bandit80_20250811.csv,NF1_003_140_11,NF1_003_140_11_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,F,Wt,27,17.0,2025-05-17,2025-08-04,20.02,18.28,19.65,19.13,18.56,19.46,29935-5,19.43,,,,Device 027: End time 2025-08-14 21:57:47 is >8 hrs from cohort median 2025-08-15 12:29:51 | Device 027: Duration 31.7 h < required 36.0 h for PR1.,,,,0.8825910931174089,0.56,0.7266666666666666,310.0,517.0,1.667741935483871,0.49,0.1,161.13293587530003,0.9324324324324325,0.861271676300578,0.6363636363636364,0.5384615384615384,0.7166666666666666,0.7272727272727273
NF1_003_141_19_Bandit80_20250811.csv,NF1_003_141_19,NF1_003_141_19_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,F,Wt,28,18.0,2025-05-16,2025-08-04,20.34,20.19,21.03,21.07,21.47,20.8,29962-7,21.84,,,,,,,,0.899581589958159,0.6271186440677966,,437.0,,,0.52,0.11,226.99660919125603,0.8875,0.9056603773584906,0.625,0.627906976744186,,
NF1_003_141_20_Bandit80_20250811.csv,NF1_003_141_20,NF1_003_141_20_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,F,Wt,29 + 30,20.0,2025-05-16,2025-08-04,20.06,19.31,21.48,20.04,21.21,20.18,29962-8,20.39,1KB file,,,,,,,0.8452830188679246,0.575,0.725,329.0,617.0,1.8753799392097263,0.42,0.24,173.19376576532665,0.7714285714285715,0.89375,0.65,0.5,0.6875,0.7333333333333334
NF1_003_147_2_Bandit80_20250811.csv,NF1_003_147_2,NF1_003_147_2_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,F,Wt,32,21.0,2025-05-16,2025-08-04,20.16,19.99,20.45,20.07,19.95,20.78,30003-4,19.95,Device 032: 'Pellet_Count' stayed at 143 for >8 hrs starting 2025-08-05 05:01:07,,,,,,,0.7787234042553192,0.4375,0.6470588235294118,354.0,659.0,1.8615819209039548,1.59,0.13,184.2184290501988,0.8636363636363636,0.7455621301775148,0.38461538461538464,0.46296296296296297,0.6599999999999999,0.6181818181818182
NF1_003_140_9_Bandit80_20250811.csv,NF1_003_140_9,NF1_003_140_9_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,M,Het,63+ 34,34.0,2025-05-17,2025-08-04,22.2,21.75,23.23,22.42,23.66,22.73,30003-3,26.96,,,,,,,,0.8802816901408451,0.36585365853658536,0.7333333333333334,319.0,589.0,1.8463949843260188,0.61,0.15,192.11911251141427,0.8558558558558559,0.8959537572254336,0.5333333333333333,0.2692307692307692,0.75,0.709090909090909
NF1_003_140_12_Bandit80_20250811.csv,NF1_003_140_12,NF1_003_140_12_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,F,Wt,35,22.0,2025-05-17,2025-08-04,19.53,19.11,20.59,19.89,20.71,19.94,30003-2,20.48,,,,,,,,0.8368055555555556,0.5428571428571428,0.6388888888888888,379.0,708.0,1.8680738786279683,0.91,0.09,196.82394662499246,0.86,0.824468085106383,0.47619047619047616,0.5714285714285714,0.5875,0.6272727272727273
NF1_003_140_15_Bandit80_20250811.csv,NF1_003_140_15,NF1_003_140_15_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,F,Wt,39,23.0,2025-05-17,2025-08-04,18.32,17.47,19.8,17.8,18.97,18.3,29935-1,19.74,,,,,,,,0.8907849829351536,0.40789473684210525,0.6684210526315788,397.0,718.0,1.8085642317380353,0.67,0.12,206.63025255529715,0.8648648648648649,0.9065934065934066,0.47368421052631576,0.38596491228070173,0.6,0.676923076923077
NF1_003_146_42_Bandit80_20250811.csv,NF1_003_146_42,NF1_003_146_42_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,F,Wt,40,24.0,2025-05-17,2025-08-04,17.54,17.22,18.91,17.53,19.08,17.78,29935-6,19.68,,,,,,,,0.8595890410958904,0.5079365079365079,0.6647058823529411,363.0,658.0,1.81267217630854,0.66,0.09,192.07878346184233,0.8476190476190476,0.8663101604278075,0.4166666666666667,0.5294117647058824,0.6666666666666667,0.6299999999999999
NF1_003_146_43_Bandit80_20250811.csv,NF1_003_146_43,NF1_003_146_43_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,F,Wt,47,26.0,2025-05-17,2025-08-04,19.71,18.38,20.0,18.75,19.77,19.34,29962-7,21.99,Device 047: 'Pellet_Count' stayed at 7 for >8 hrs starting 2025-08-05 05:09:09,,,,,,,0.8108108108108109,0.44144144144144143,0.65,346.0,645.0,1.8641618497109826,0.49,0.1,180.24998647259346,0.8333333333333334,0.7986111111111112,0.65,0.3956043956043956,0.58,0.6818181818181819
NF1_003_146_47_Bandit80_20250811.csv,NF1_003_146_47,NF1_003_146_47_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,F,Wt,51,27.0,2025-05-17,2025-08-04,18.32,18.41,19.5,17.92,18.88,19.13,29962-8,20.68,Device 051: Duration 46.5 h < required 60.0 h for Bandit100.,,,,,,,0.8588235294117647,0.37037037037037035,0.73125,335.0,601.0,1.7940298507462686,0.79,0.16,174.45603037791574,0.8202247191011236,0.8795180722891566,0.45454545454545453,0.3488372093023256,0.6666666666666666,0.7166666666666666
NF1_003_141_24_Bandit80_20250811.csv,NF1_003_141_24,NF1_003_141_24_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,M,Het,54,29.0,2025-05-16,2025-08-04,22.08,21.34,22.22,21.3,21.88,21.68,30000-5,27.63,,,,Device 054: 'Pellet_Count' stayed at 99 for >8 hrs starting 2025-08-14 03:36:15,,,,0.8605577689243028,0.42424242424242425,0.7,327.0,631.0,1.929663608562691,1.16,0.33,170.17401203447716,0.8205128205128205,0.8786127167630058,0.42857142857142855,0.4230769230769231,0.775,0.6363636363636364
NF1_003_145_36_Bandit80_20250811.csv,NF1_003_145_36,NF1_003_145_36_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,M,Het,59,30.0,2025-05-14,2025-08-04,24.54,23.95,25.84,23.99,24.67,23.79,30000-7,28.09,,,,,,,,0.9365671641791045,0.5,0.8,343.0,578.0,1.685131195335277,0.66,0.3,180.15866743670023,0.92,0.9464285714285714,0.5882352941176471,0.42857142857142855,0.7555555555555555,0.7555555555555555
NF1_003_147_3_Bandit80_20250811.csv,NF1_003_147_3,NF1_003_147_3_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,M,Het,60,33.0,2025-05-16,2025-08-04,24.03,23.57,24.43,23.4,24.08,24.12,30003-1,26.35,,,,Device 060: Estimated 67.2 pellets/day < 75. | Device 060: 'Pellet_Count' stayed at 38 for >8 hrs starting 2025-08-13 18:27:10,,,,0.9488054607508533,0.3695652173913043,0.7470588235294118,355.0,644.0,1.8140845070422535,0.66,0.16,185.40772532188842,0.9448818897637795,0.9518072289156626,0.27586206896551724,0.5294117647058824,0.6555555555555556,0.7636363636363637
NF1_003_145_38_Bandit80_20250811.csv,NF1_003_145_38,NF1_003_145_38_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,M,Het,61,31.0,2025-05-14,2025-08-04,26.36,25.46,27.51,25.92,27.16,25.61,29962-6,24.17,,,,,,,,0.9534883720930233,0.4,0.80625,338.0,589.0,1.742603550295858,0.66,0.09,181.8550923187097,0.944,0.9602272727272727,0.38095238095238093,0.41025641025641024,0.8285714285714285,0.7700000000000001
NF1_003_145_40_Bandit80_20250811.csv,NF1_003_145_40,NF1_003_145_40_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,M,Het,62,32.0,2025-05-14,2025-08-04,25.07,24.28,25.08,24.28,23.77,24.12,29962-4,26.8,,,Device 062: Duration 19.0 h < required 19.2 h for FR1.,,,,,0.864406779661017,0.5306122448979592,0.6916666666666667,263.0,491.0,1.8669201520912548,0.66,0.2,139.01087850809031,0.8181818181818182,0.8867924528301887,0.46153846153846156,0.5555555555555556,0.575,0.75
NF1_003_140_16_Bandit80_20250811.csv,NF1_003_140_16,NF1_003_140_16_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,M,Het,65,40.0,2025-05-17,2025-08-04,24.58,23.5,24.35,23.64,24.01,24.06,30000-5,27.75,Device 065: 'Pellet_Count' stayed at 101 for >8 hrs starting 2025-08-05 04:36:04,,,,,,,0.9354838709677419,0.3611111111111111,0.7333333333333333,309.0,578.0,1.8705501618122977,0.66,0.17,162.6424772615124,0.9519230769230769,0.9252873563218391,0.5,0.2222222222222222,0.6333333333333332,0.7777777777777778
NF1_003_142_56_Bandit80_20250811.csv,NF1_003_142_56,NF1_003_142_56_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,M,Het,66,36.0,2025-05-28,2025-08-04,23.21,22.66,24.16,23.8,23.8,23.92,30000-7,28.56,,,,,,,,0.8047138047138047,0.42857142857142855,0.6882352941176471,346.0,620.0,1.7919075144508672,0.72,0.14,183.7261462661323,0.7840909090909091,0.8133971291866029,0.5142857142857142,0.35714285714285715,0.8,0.6272727272727273
NF1_003_146_44_Bandit80_20250811.csv,NF1_003_146_44,NF1_003_146_44_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,M,Het,67,39.0,2025-05-17,2025-08-04,21.57,21.11,20.94,21.2,22.02,22.04,29962-6,24.28,,,,Device 067: Estimated 71.6 pellets/day < 75.,,,,0.9094202898550725,0.41509433962264153,0.6714285714285714,297.0,563.0,1.8956228956228955,0.72,0.13,160.4361526534287,0.8955223880597015,0.9138755980861244,0.4,0.42424242424242425,0.34,0.72
NF1_003_141_23_Bandit80_20250811.csv,NF1_003_141_23,NF1_003_141_23_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,M,Wt,68,41.0,2025-05-16,2025-08-04,27.55,25.74,27.31,26.02,26.39,25.71,29962-3,25.11,,,,,,,,0.8803088803088803,0.5584415584415584,0.6933333333333334,308.0,522.0,1.6948051948051948,0.66,0.18,162.82037946879262,0.8352941176470589,0.9017341040462428,0.631578947368421,0.5344827586206896,0.5857142857142856,0.71
NF1_003_145_39_Bandit80_20250811.csv,NF1_003_145_39,NF1_003_145_39_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,M,Wt,69,45.0,2025-05-14,2025-08-04,29.7,28.72,28.28,29.31,27.91,28.7,29962-9,25.57,,,,,,,,0.8827586206896552,0.6428571428571429,0.675,170.0,283.0,1.6647058823529413,0.66,0.16,91.59162904392508,0.8214285714285714,0.9213483146067416,0.875,0.3333333333333333,0.6,0.725
NF1_003_145_34_Bandit80_20250811.csv,NF1_003_145_34,NF1_003_145_34_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,M,Wt,70,51.0,2025-05-14,2025-08-04,30.04,28.23,29.48,28.14,28.1,27.61,29962-1,23.33,,,,,,,,0.9475308641975309,0.6111111111111112,0.7529411764705882,360.0,576.0,1.6,0.66,0.13,189.9817372236915,0.9185185185185185,0.9682539682539683,1.0,0.46153846153846156,0.7714285714285714,0.7416666666666667
NF1_003_147_4_Bandit80_20250811.csv,NF1_003_147_4,NF1_003_147_4_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,M,Wt,71,50.0,2025-05-16,2025-08-04,24.16,23.31,23.81,23.93,23.01,23.57,30003-6,26.48,,,,Device 071: Estimated 74.5 pellets/day < 75.,,,,0.9023668639053254,0.410958904109589,0.7736842105263158,394.0,722.0,1.83248730964467,0.66,0.1,205.25157270529365,0.864406779661017,0.910394265232975,0.45454545454545453,0.4098360655737705,0.6666666666666667,0.8
NF1_003_147_7_Bandit80_20250811.csv,NF1_003_147_7,NF1_003_147_7_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,M,Wt,72,46.0,2025-05-16,2025-08-04,23.45,22.48,22.99,22.27,22.95,23.01,30003-3,26.81,Device 072: End time 2025-08-05 02:10:49 is >8 hrs from cohort median 2025-08-07 11:51:05 | Device 072: Duration 11.9 h < required 60.0 h for Bandit100. | Device 072: Estimated 58.7 pellets/day < 75.,,,,,,,0.7722772277227723,0.47435897435897434,0.5470588235294118,362.0,687.0,1.8977900552486189,0.66,0.14,203.36153030903972,0.8,0.7605633802816901,0.4117647058823529,0.4918032786885246,0.4,0.5583333333333333
NF1_003_142_55_Bandit80_20250811.csv,NF1_003_142_55,NF1_003_142_55_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,M,Wt,74,58.0,2025-05-28,2025-08-04,24.73,24.43,25.49,25.09,25.88,25.06,30003-1,26.54,,,,,,,,0.7933130699088146,0.4796747967479675,0.7000000000000001,425.0,796.0,1.8729411764705883,0.72,0.15,221.36217311100663,0.7663551401869159,0.8054298642533937,0.4423076923076923,0.5070422535211268,0.6666666666666667,0.723076923076923
NF1_003_144_26_Bandit80_20250811.csv,NF1_003_144_26,NF1_003_144_26_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,M,Wt,75,56.0,2025-05-18,2025-08-04,26.89,25.78,25.59,25.14,24.56,25.43,29962-3,24.77,,,,,,,,0.9141104294478528,0.45714285714285713,0.7666666666666667,190.0,355.0,1.868421052631579,1.04,0.12,105.01116774526086,0.9142857142857143,0.9139784946236559,0.45454545454545453,0.4583333333333333,0.65,0.7333333333333334
NF1_003_144_28_Bandit80_20250811.csv,NF1_003_144_28,NF1_003_144_28_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,M,Wt,76,59.0,2025-05-18,2025-08-04,25.36,23.89,25.51,24.06,24.38,24.04,29962-1,23.6,,,,,,,,0.9305555555555556,0.4166666666666667,0.6625,330.0,612.0,1.8545454545454545,0.66,0.15,172.3904421011899,0.952,0.9197530864197531,0.5714285714285714,0.3695652173913043,0.725,0.611111111111111
NF1_003_146_46_Bandit80_20250811.csv,NF1_003_146_46,NF1_003_146_46_Bandit80_20250811.csv,Bandit80,Matched (Mouse_ID in filename),NF1,3.0,M,Wt,77,53.0,2025-05-17,2025-08-04,26.71,25.98,27.29,25.78,26.07,25.12,29962-9,26.03,,,,,,,,0.9548387096774194,0.35135135135135137,0.65,346.0,559.0,1.615606936416185,0.66,0.12,181.05638025328415,0.9423076923076923,0.9611650485436893,0.5555555555555556,0.2857142857142857,0.725,0.6666666666666667
